一级规格	二级规格	三级规格	四级规格	规格描述	锐捷N18E-XB	锐捷N18E-HCA	华为MA5800G	差异	控标说明	锐捷参考位置	华为参考章节
Layer 2 Features	G.8032	G.8032支持负载均衡			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Layer2 Protocol tunnel	BPDU TUNNEL			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	link-delay	支持LINK-DELAY功能			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	LLDP	LLDP	支持gRPC获取接口邻居信息	支持gRPC获取接口邻居信息	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	LLDP	LLDP IPv6			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	LLDP	LLDP-CDP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	LLDP	LLDP-MED			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	LLDP	LLDP-POE		本规格仅表示是否支持收发LLDP-POE协商报文，具体产品是否满足IEEE802.3AT/BT标准参考“支持LLDP供电协商”规格描述	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	MAC FLAPPING	支持基于接口开启与关闭MAC flapping抑制功能	支持基于接口开启与关闭MAC flapping抑制功能	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	MAC地址拷贝			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	MAC地址数量限制			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	全局MAC学习			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	接口MAC学习	MAC地址告警：MAC地址使用率告警	MAC地址告警：MAC地址使用率告警	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	支持MAC地址强制删除命令			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	支持设置MAC地址的老化时间			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	过滤地址		S69(JR2）/18X CB(JR）有限制，不支持源MAC过滤	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	MAC	静态地址			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	REUP	REUP支持MAC地址更新			✅ 支持	✅ 支持	❌ 不支持	⚡锐捷独有	华为无REUP	12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	REUP	REUP支持抢占模式(带宽优先/强制指定)			✅ 支持	✅ 支持	❌ 不支持	⚡锐捷独有	华为无REUP	12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	REUP	支持双向联动			❌ 不支持	❌ 不支持	❌ 不支持	⚡锐捷独有	华为无REUP	12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	RLDP	RLDP支持VLAN环路检测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	RLDP	RLDP支持下联环路检测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	RLDP	RLDP支持二层链路联通检测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	RLDP	RLDP支持单向链路检测			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	BPDU FILTER			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	BPDU GUARD			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	IEEE802.1d STP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	IEEE802.1w RSTP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	LOOP GUARD			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	PORT FAST			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	ROOT GUARD			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	standard 802.1s MSTP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	TC GUARD			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	TC PROTECTION			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	同Cisco MSTP互联		(Cisco从特定版本后才可支持标准的MSTP,具体参考Cisco相关产品release notes)	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	支持TC过滤			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	支持对接华为VBST协议			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	支持对接思科PVST/RPVST协议			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	生成树功能默认开启			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Spanning Tree	边缘口自动识别			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Storm suppression	广播风暴抑制			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Storm suppression	支持对隧道报文进行风暴抑制			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Storm suppression	未知名单播抑制			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Storm suppression	组播风暴抑制	组播带宽抑制与组播风暴抑制相同含义，统一为组播风暴抑制	组播带宽抑制与组播风暴抑制相同含义，统一为组播风暴抑制	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	Storm suppression	风暴控制触发后支持block、shutdown			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	GVRP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	IP-Subnet based VLAN			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	MAC VLAN			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	Port based VLAN			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	Private VLAN			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	Protocol based VLAN			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	Super VLAN			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	Trunk口仅加入VLAN 1			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	VLAN Group			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	Voice VLAN			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	支持控制器下发VLAN加入trunk口的许可VLAN列表			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	是否允许在Trunk端口上删除VLAN1			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	VLAN	配置独立口的继承VLAN			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	基本QinQ	Double Tag报文透传		双层TAG报文从TUNNEL进来后，当作UNTAG报文处理（双层TAG当作报文数据），根据入端口native vlan规则转发，出口报文可能加一层TAG也可能不加（取决于出口native vlan是否与入口一致）	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	基本QinQ	QinQ接入情况下，支持基于VLAN的IGMP Snooping			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	基本QinQ	基于端口选择外层VID(基本QinQ)			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	基本QinQ	支持IGMP和QinQ共存			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	基本QinQ	根据内层TAG优先级确定外层TAG优先级			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	VLAN交换（1:1）			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	VLAN交换（N:1）			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	基于报文内容修改内层VID			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	基于流特征选择外层VID			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	基于用户VID选择外层VID			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	对于Double Tag报文，支持基于内层VID修改外层VID信息			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	对于Double Tag报文，支持基于外层VID修改外层VID信息(外层TAC置换)			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	支持单方向vlan 交换(1:1)			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	支持单方向vlan 交换(N:1）			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 2 Features	灵活QinQ	支持在hybrid端口上基于指定VLAN添加外层TAG功能			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 2 Features
Layer 3 Features	ARP	anyIP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	ARP proxy			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	ARP和Supervlan联动			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	ARP表项老化	支持设置ARP老化时间	支持设置ARP老化时间	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	可信任ARP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	支持ARP SCAN功能，可以基于SVI开启，配置扫描间隔，频度			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	支持ARP冲突Syslog告警			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	支持下联用户间IP地址冲突识别			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	支持把ARP转换为主机路由	ARP-TO-HOST延时通告, arphost路由延时重分发	ARP-TO-HOST延时通告, arphost路由延时重分发	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	支持端口DOWN联动删除ARP	SVI口功能，对应配置命令：arp l2port-down fast-delete	SVI口功能，对应配置命令：arp l2port-down fast-delete	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	支持配置ARP SCAN			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	支持静态ARP绑定			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	ARP	支持静态路由联动ARP			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	FRR	支持ECMP FRR（多主一备）			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	IP协议安全要求(支持列出设备对外开放的IP服务端口和设备内部进程的对应表)			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	Ping			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	SVI口支持配置Secondary IP地址			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	Traceroute			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	支持TCP MD5校验和计算			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	支持TCP热备			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	支持关闭回应ttl-expire/host-unreachable/port-unreachabl的功能			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	设备支持防Trace配置			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv4	动态IP地址	基于AM规则分配IP地址(DHCP)		✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv6	ICMPv6			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv6	IPv6 Ping			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv6	IPv6 Tracert			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv6	IPv6基础	指定源ipv6地址发送icmpv6报文	指定源ipv6地址发送icmpv6报文	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv6	手工配置本地地址			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv6	支持0~64任意长度掩码(未做说明则表示容量不受掩码长度限制，容量同硬件路由表容量)			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv6	支持65~128位长度掩码			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
Layer 3 Features	IPv6	支持IPv6 PMTU			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Layer 3 Features
